time,PRECIPITACAO_TOTAL,PRESSAO_ATM_NIVEL_ESTACAO,PRESSAO_ATM_MAX_HORARIA,PRESSAO_ATM_MIN_HORARIA,RADIACAO_GLOBAL,TEMP_AR,TEMP_MAX_AR,TEMP_MIN_AR,UMIDADE_RELATIVA,UMIDADE_RELATIVA_MAX,UMIDADE_RELATIVA_MIN,PONTO_ORVALHO,PONTO_ORVALHO_MAX,PONTO_ORVALHO_MIN,VENTO_DIRECAO_HORARIA,VENTO_VELOCIDADE_HORARIA,VENTO_RAJADA_MAX,zrodlo_plik
2004-12-31,-2291.250227686703,-1514.7681010928961,-1514.574567395264,-1514.9525273224044,-8832.399362477232,-2271.3309426229507,-2274.9043715846997,-2270.973588342441,-2271.63012295082,-2274.5811703096538,-2275.185792349727,-2230.963911657559,-2234.344603825137,-2232.586407103825,-2183.9903233151185,-2284.8310564663025,-2287.7041211293263,natal_RN_completo_v2.nc
2005-12-31,-4379.5339041095895,-3813.0616438356165,-3814.180479452055,-3814.4446347031962,-5363.620890410959,-4365.252397260274,-4367.800456621005,-4366.131735159817,-4366.619063926941,-4368.709474885844,-4369.15605022831,-4336.517123287671,-4339.01598173516,-4336.561872146119,-4301.535388127854,-4375.955251141552,-4378.107534246576,natal_RN_completo_v2.nc
2006-12-31,-2660.5533105022832,-1904.9165525114156,-1921.0684931506848,-1921.4260273972602,2230.8883561643834,-2626.567922374429,-2630.1294520547945,-2626.2256849315067,-2626.851826484018,-2629.8124429223744,-2630.4053652968037,-2588.929109589041,-2592.0732876712327,-2590.4681506849315,-6821.212557077625,-6864.518949771689,-6866.736073059361,natal_RN_completo_v2.nc
2007-12-31,-1919.7695205479451,-1105.82899543379,-1105.6263698630137,-1106.022602739726,3820.839611872146,-1898.8219178082193,-1902.7993150684931,-1898.4357305936073,-1899.1582191780822,-1902.4601598173515,-1903.1156392694063,-1857.6433789954337,-1861.2518264840182,-1859.4011415525115,-8133.286643835617,-8153.8027397260275,-8154.5502283105025,natal_RN_completo_v2.nc
2008-12-31,-7.699225865209471,997.9355646630237,996.9365892531877,996.4389799635701,6334.380464480874,18.20856102003643,13.507285974499089,17.518101092896174,16.677937158469945,12.764685792349727,11.997267759562842,68.7735655737705,64.70116120218579,67.94877049180327,201.51901183970855,-0.7825591985428051,-3.2836976320582876,natal_RN_completo_v2.nc
2009-12-31,-24.86769406392694,979.2737442922374,979.517808219178,979.0367579908676,6164.721803652968,1.2804794520547946,-3.376826484018265,1.7256849315068492,0.89337899543379,-2.965867579908676,-3.767009132420091,52.81563926940639,48.71187214611872,50.843721461187215,-3137.7389269406394,-3256.8811643835616,-3256.9533105022833,natal_RN_completo_v2.nc
2010-12-31,-12.497945205479452,994.1172374429224,994.3746575342466,993.8799086757991,53.39680365296804,15.334931506849315,10.346118721461186,15.786529680365296,14.937671232876712,10.735045662100456,9.956963470319634,65.06609589041096,61.01426940639269,63.10285388127854,131.95719178082192,-2.8794520547945206,-6.612785388127854,natal_RN_completo_v2.nc
2011-12-31,-36.32945205479452,967.6334474885845,964.1087899543379,963.6255707762557,2124.2139269406393,-9.23687214611872,-13.895319634703196,-12.22054794520548,-13.071917808219178,-16.920205479452054,-17.73025114155251,39.0513698630137,34.75399543378995,40.4189497716895,-6712.2986301369865,-6753.431164383562,-6752.438926940639,natal_RN_completo_v2.nc
2012-12-31,-499.59995446265935,459.8008879781421,449.99772313296904,449.5497495446266,-3714.7118624772315,-472.39628870673954,-477.21857923497265,-481.094262295082,-481.92247267759564,-485.92714025500914,-487.90357468123864,-433.89423952641164,-439.50295992714024,-426.9096083788707,-373.3088570127505,-517.6158925318762,-505.7248406193078,natal_RN_completo_v2.nc
2013-12-31,-1061.3512557077624,231.99029680365297,210.8488584474886,210.41324200913243,-3816.723287671233,-679.4567351598173,-683.9801369863013,-698.493607305936,-699.2837899543379,-703.0221461187215,-703.8103881278539,-651.7946347031964,-655.913698630137,-634.2490867579909,-584.7602739726027,-743.3934931506849,-711.8002283105022,natal_RN_completo_v2.nc
2014-12-31,-483.7901826484018,474.972602739726,473.934703196347,473.4939497716895,-3903.484474885845,-458.8712328767123,-463.17488584474887,-459.58618721461187,-460.3962328767123,-463.9255707762557,-464.71141552511415,-410.0643835616438,-414.32454337899543,-410.9624429223744,-349.08938356164384,-478.3892694063927,-482.33173515981736,natal_RN_completo_v2.nc
2015-12-31,-397.07933789954336,570.7534246575342,555.9070776255708,555.4454337899543,-3625.9567351598175,-371.6099315068493,-376.07214611872143,-384.90593607305937,-385.7408675799087,-389.38755707762556,-390.1953196347032,-335.8261415525114,-339.9728310502283,-324.04029680365295,-262.1318493150685,-407.6162100456621,-393.28287671232874,natal_RN_completo_v2.nc
